bweforvideo-googAvailableReceiveBandwidth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
audio_recv_googJitterBufferMs,0.0,0.0,0.0,26.0,71.0,92.0,220.0,202.0,285.0,223.0,314.0,462.0,306.0,409.0,358.0,320.0,288.0,253.0,220.0,188.0,148.0,112.0,90.0,160.0,127.0,97.0,67.0,77.0,352.0,322.0,290.0,249.0,216.0,186.0,204.0,171.0,151.0,338.0,308.0,276.0,248.0,216.0,188.0,188.0,188.0,188.0,188.0,188.0,188.0,62.0,404.0,372.0,340.0,308.0,235.0,185.0,185.0,185.0,185.0,57.0,396.0,337.0,292.0,242.0,209.0,209.0,209.0,209.0,219.0,199.0,209.0,-1,-1,-1,-1,-1,-1,0.0,47.0,119.0,967.0,114.0,86.0,21.0,203.0,153.0,121.0,88.0,54.0,127.0,250.0,217.0,117.0,200.0,2.0,320.0,290.0,240.0,32.0,261.0,229.0,199.0,169.0,189.0,189.0,146.0,134.0,149.0,149.0,1.0,306.0,276.0,246.0,214.0,206.0,206.0,206.0,206.0,206.0,206.0,206.0,206.0,206.0,1.0,364.0,331.0,301.0,271.0,241.0,209.0,141.0,109.0,76.0,46.0,39.0,39.0,39.0,39.0,4.0,256.0,324.0,159.0,129.0,99.0,66.0,41.0
audio_recv_googJitterReceived,0.0,0.0,0.0,0.0,23.0,23.0,23.0,23.0,23.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,16.0,16.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,10.0,10.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,8.0,8.0,8.0,1.0,1.0,1.0,1.0,1.0,14.0,14.0,14.0,14.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,-1,-1,-1,-1,-1,-1,0.0,0.0,20.0,20.0,20.0,20.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,4.0,4.0,4.0,4.0,4.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0
audio_recv_googPreferredJitterBufferMs,0.0,0.0,0.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,60.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,-1,-1,-1,-1,-1,-1,80.0,100.0,100.0,100.0,20.0,20.0,80.0,20.0,20.0,20.0,20.0,20.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,20.0,180.0,180.0,180.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,100.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
audio_send_bitsSentPerSecond,0.0,0.0,0.0,19877.786952931463,24871.378910776362,25321.81425485961,24144.0,24696.0,24688.0,21904.0,16720.0,16720.0,16720.0,16432.0,15624.0,13160.0,17712.0,16736.736736736737,16720.0,15280.71928071928,15864.0,14976.0,15856.0,16728.0,15832.0,15800.0,14992.0,16951.04895104895,13061.06106106106,15992.0,15298.105682951147,15991.975927783351,15968.0,15823.823823823825,15800.1998001998,15799.799799799799,15760.23976023976,15368.0,15368.0,15672.0,16024.0,15872.0,15784.0,15776.0,15744.0,15736.0,15776.0,16112.0,14824.0,13400.0,15592.0,15608.0,15736.0,15720.279720279721,15751.751751751752,15744.255744255745,15991.991991991992,15488.0,14768.0,14816.0,15529.411764705883,15735.735735735736,16607.39260739261,14761.238761238761,15743.486973947896,16072.0,15992.007992007992,15783.350050150451,15668.965517241379,15532.729103726082,14753.768844221106,0.0,0.0,0.0,0.0,0.0,0.0,11600.0,24768.76876876877,24263.736263736264,24808.0,24952.0,25592.0,24600.0,25432.0,24600.0,25630.36963036963,24752.0,18504.0,16552.55255255255,21874.125874125875,21904.0,19672.0,18989.01098901099,19390.781563126253,18296.0,20280.0,18728.0,18888.0,18000.0,18008.0,18752.0,17640.0,16536.0,22064.0,31848.0,18696.0,18104.0,18416.0,18024.0,17280.0,17432.0,17000.0,21504.0,22128.0,18448.0,18824.0,18400.0,18672.0,18792.0,18632.0,18568.0,17208.0,15904.0,17000.0,18720.0,18392.0,19552.0,36472.0,40400.0,40400.0,40400.0,21152.0,22896.0,32296.0,40400.0,39592.0,41208.0,40400.0,33960.0,35736.0,39225.54890219561,40480.961923847695,41208.0,39592.0,41208.0
audio_send_packetsSentPerSecond,0.0,0.0,0.0,40.46242774566474,48.66743916570104,50.75593952483801,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,49.0,51.0,50.050050050050054,50.0,49.95004995004995,50.0,49.0,50.0,51.0,50.0,50.0,49.0,50.94905094905095,49.049049049049046,51.0,49.85044865403788,50.150451354062184,50.0,50.050050050050054,49.95004995004995,50.050050050050054,49.95004995004995,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,49.95004995004995,50.050050050050054,49.95004995004995,50.050050050050054,50.0,50.0,50.0,49.85044865403788,50.050050050050054,50.94905094905095,48.95104895104895,50.100200400801604,50.0,49.95004995004995,50.150451354062184,50.24630541871921,50.35246727089628,49.246231155778894,0.0,0.0,0.0,0.0,0.0,0.0,23.0,50.050050050050054,49.95004995004995,50.0,50.0,51.0,49.0,51.0,49.0,50.94905094905095,49.0,51.0,49.049049049049046,50.94905094905095,50.0,50.0,49.95004995004995,49.098196392785574,51.0,49.0,50.0,51.0,49.0,50.0,50.0,51.0,49.0,50.0,51.0,49.0,50.0,51.0,49.0,50.0,51.0,49.0,50.0,51.0,49.0,51.0,49.0,50.0,51.0,50.0,50.0,50.0,50.0,49.0,51.0,49.0,51.0,49.0,50.0,50.0,50.0,51.0,49.0,51.0,50.0,49.0,51.0,50.0,49.0,51.0,48.902195608782435,50.100200400801604,51.0,49.0,51.0
video_recv_bitsReceivedPerSecond,0.0,0.0,0.0,190896.77952105697,240852.83893395134,231654.42764578832,236168.0,253048.0,258704.0,199896.0,234360.0,245632.0,268736.0,231752.0,211192.0,209584.0,192920.0,164652.65265265264,129168.0,152135.86413586413,147360.0,157752.0,167240.0,135960.0,127928.0,148736.0,104592.0,110697.3026973027,129369.36936936936,104864.0,110995.0149551346,113315.9478435306,128352.0,130522.52252252253,133698.3016983017,122290.29029029029,105046.95304695304,93000.0,79904.0,90792.0,99240.0,103880.0,118960.0,119272.0,131432.0,147616.0,153920.0,165128.0,157320.0,128696.0,183512.0,141576.0,134056.0,130349.65034965034,143711.71171171172,157338.66133866133,167591.5915915916,177928.0,167488.0,125552.0,176127.61714855433,141213.21321321322,132715.2847152847,131068.93106893107,144625.250501002,161328.0,169678.3216783217,182812.43731193582,167905.41871921183,210126.88821752265,223694.47236180905,-1,-1,-1,-1,-1,-1,0.0,221845.84584584585,250941.05894105893,169744.0,171464.0,153752.0,129000.0,142760.0,108464.0,109810.18981018981,149048.0,141288.0,103391.39139139139,136719.2807192807,98200.0,121976.0,104591.40859140859,52929.85971943888,66088.0,49296.0,62312.0,50936.0,26440.0,0.0,0.0,0.0,0.0,0.0,0.0,20792.0,46400.0,71048.0,49656.0,76144.0,52784.0,59424.0,65760.0,62832.0,77488.0,76648.0,76352.0,84800.0,95048.0,101712.0,99360.0,121608.0,93744.0,149688.0,102488.0,91968.0,93200.0,104296.0,109560.0,115304.0,113512.0,136464.0,148104.0,151344.0,182960.0,177768.0,189416.0,158160.0,194944.0,164616.0,121205.58882235529,131511.02204408817,135224.0,144120.0,166912.0
video_recv_packetsReceivedPerSecond,0.0,0.0,0.0,25.59867877786953,31.286210892236383,32.39740820734341,31.0,31.0,41.0,27.0,32.0,37.0,44.0,49.0,47.0,49.0,38.0,40.04004004004004,51.0,59.94005994005994,60.0,60.0,63.0,60.0,60.0,60.0,41.0,49.95004995004995,77.07707707707708,60.0,59.82053838484546,60.18054162487462,60.0,60.06006006006006,59.94005994005994,60.06006006006006,47.952047952047955,57.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,40.0,80.0,60.0,61.0,59.94005994005994,60.06006006006006,59.94005994005994,60.06006006006006,60.0,61.0,39.0,80.75772681954138,60.06006006006006,60.93906093906094,59.94005994005994,60.120240480961925,60.0,59.94005994005994,60.18054162487462,61.083743842364534,59.4159113796576,60.301507537688444,-1,-1,-1,-1,-1,-1,0.0,27.027027027027028,31.96803196803197,21.0,22.0,20.0,21.0,20.0,16.0,17.982017982017982,24.0,23.0,18.01801801801802,24.975024975024976,22.0,26.0,27.972027972027973,16.03206412825651,21.0,13.0,16.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,19.0,50.0,28.0,47.0,45.0,55.0,59.0,51.0,60.0,56.0,60.0,60.0,60.0,60.0,60.0,60.0,44.0,76.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,61.0,60.0,60.0,44.0,63.0,73.0,59.880239520958085,60.120240480961925,60.0,60.0,61.0
video_recv_googCurrentDelayMs,0.0,0.0,0.0,22.0,22.0,24.0,24.0,25.0,81.0,81.0,86.0,83.0,93.0,99.0,96.0,94.0,93.0,96.0,95.0,92.0,90.0,88.0,99.0,98.0,96.0,94.0,96.0,98.0,97.0,95.0,93.0,91.0,87.0,85.0,86.0,84.0,85.0,84.0,82.0,81.0,79.0,77.0,73.0,72.0,71.0,71.0,70.0,69.0,68.0,68.0,66.0,66.0,66.0,66.0,65.0,64.0,64.0,63.0,63.0,62.0,62.0,62.0,61.0,61.0,60.0,60.0,59.0,59.0,60.0,59.0,58.0,-1,-1,-1,-1,-1,-1,21.0,40.0,179.0,179.0,204.0,150.0,247.0,234.0,218.0,201.0,190.0,182.0,190.0,184.0,178.0,172.0,170.0,174.0,175.0,175.0,171.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,12.0,11.0,152.0,155.0,154.0,152.0,150.0,148.0,145.0,142.0,140.0,138.0,135.0,133.0,130.0,128.0,125.0,128.0,127.0,124.0,122.0,120.0,118.0,116.0,114.0,113.0,112.0,110.0,109.0,103.0,103.0,101.0,100.0,100.0,100.0,99.0,98.0,97.0,96.0,89.0
video_recv_googDecodeMs,0.0,0.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,-1,-1,-1,-1,-1,-1,11.0,5.0,5.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
video_recv_googFrameHeightReceived,0.0,0.0,0.0,720.0,720.0,720.0,720.0,540.0,540.0,540.0,540.0,540.0,360.0,360.0,360.0,360.0,360.0,270.0,270.0,270.0,270.0,270.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,-1,-1,-1,-1,-1,-1,720.0,720.0,720.0,720.0,720.0,540.0,540.0,540.0,540.0,540.0,360.0,360.0,360.0,360.0,360.0,270.0,270.0,270.0,270.0,270.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0
video_recv_googFrameRateOutput,0.0,0.0,0.0,11.0,13.0,17.0,14.0,16.0,20.0,29.0,26.0,27.0,42.0,49.0,48.0,51.0,39.0,38.0,47.0,60.0,62.0,62.0,60.0,57.0,59.0,62.0,43.0,49.0,73.0,62.0,62.0,61.0,60.0,56.0,58.0,62.0,51.0,54.0,62.0,61.0,60.0,60.0,57.0,61.0,61.0,61.0,60.0,60.0,60.0,35.0,73.0,65.0,62.0,62.0,62.0,61.0,60.0,60.0,60.0,39.0,71.0,64.0,62.0,62.0,61.0,61.0,60.0,60.0,60.0,60.0,60.0,-1,-1,-1,-1,-1,-1,0.0,10.0,15.0,3.0,9.0,12.0,10.0,14.0,9.0,11.0,14.0,22.0,19.0,24.0,22.0,25.0,24.0,20.0,19.0,13.0,17.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,19.0,49.0,29.0,44.0,42.0,55.0,60.0,51.0,61.0,56.0,60.0,60.0,60.0,61.0,60.0,60.0,48.0,70.0,60.0,60.0,60.0,61.0,60.0,60.0,60.0,60.0,60.0,60.0,61.0,60.0,60.0,48.0,63.0,66.0,61.0,61.0,60.0,60.0,61.0
video_recv_googFrameRateReceived,0.0,0.0,0.0,8.0,14.0,16.0,15.0,14.0,25.0,26.0,30.0,28.0,39.0,49.0,47.0,49.0,38.0,38.0,51.0,60.0,60.0,60.0,58.0,60.0,60.0,60.0,41.0,50.0,78.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,48.0,57.0,60.0,60.0,60.0,60.0,59.0,60.0,60.0,60.0,60.0,60.0,60.0,40.0,80.0,60.0,59.0,60.0,60.0,60.0,60.0,60.0,60.0,39.0,81.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,59.0,60.0,60.0,-1,-1,-1,-1,-1,-1,2.0,12.0,13.0,6.0,9.0,8.0,10.0,14.0,10.0,10.0,14.0,23.0,18.0,25.0,22.0,24.0,28.0,16.0,21.0,13.0,15.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,19.0,50.0,28.0,47.0,45.0,55.0,59.0,51.0,60.0,56.0,60.0,60.0,60.0,60.0,60.0,60.0,44.0,76.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,58.0,60.0,60.0,44.0,63.0,73.0,60.0,60.0,60.0,60.0,59.0
video_recv_googFrameWidthReceived,0.0,0.0,0.0,1280.0,1280.0,1280.0,1280.0,960.0,960.0,960.0,960.0,960.0,640.0,640.0,640.0,640.0,640.0,480.0,480.0,480.0,480.0,480.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,-1,-1,-1,-1,-1,-1,1280.0,1280.0,1280.0,1280.0,1280.0,960.0,960.0,960.0,960.0,960.0,640.0,640.0,640.0,640.0,640.0,480.0,480.0,480.0,480.0,480.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0
video_recv_googInterframeDelayMax,-1.0,-1.0,-1.0,125.0,145.0,93.0,129.0,137.0,68.0,59.0,49.0,47.0,32.0,32.0,33.0,37.0,134.0,103.0,38.0,98.0,19.0,22.0,74.0,123.0,102.0,18.0,163.0,152.0,73.0,18.0,18.0,22.0,26.0,96.0,127.0,18.0,138.0,47.0,18.0,21.0,22.0,21.0,81.0,18.0,18.0,18.0,22.0,21.0,22.0,195.0,17.0,18.0,17.0,18.0,18.0,19.0,30.0,21.0,30.0,189.0,60.0,18.0,18.0,18.0,18.0,18.0,22.0,22.0,36.0,38.0,22.0,-1,-1,-1,-1,-1,-1,-1.0,144.0,179.0,597.0,267.0,171.0,243.0,132.0,224.0,144.0,140.0,65.0,185.0,66.0,66.0,116.0,172.0,122.0,206.0,127.0,128.0,129.0,91.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,151.0,69.0,37.0,177.0,75.0,35.0,34.0,19.0,35.0,18.0,35.0,19.0,18.0,18.0,18.0,18.0,18.0,129.0,85.0,18.0,18.0,18.0,18.0,18.0,25.0,18.0,18.0,18.0,18.0,18.0,20.0,18.0,124.0,83.0,33.0,18.0,18.0,18.0,18.0,18.0
video_recv_googJitterBufferMs,0.0,0.0,0.0,38.0,46.0,27.0,24.0,75.0,70.0,72.0,72.0,69.0,87.0,85.0,82.0,80.0,80.0,83.0,82.0,80.0,78.0,76.0,87.0,86.0,84.0,82.0,85.0,87.0,86.0,84.0,82.0,80.0,76.0,74.0,75.0,73.0,74.0,73.0,71.0,70.0,68.0,66.0,62.0,61.0,60.0,60.0,59.0,58.0,57.0,57.0,55.0,55.0,55.0,55.0,54.0,53.0,53.0,52.0,52.0,51.0,51.0,51.0,50.0,50.0,49.0,49.0,48.0,48.0,49.0,48.0,47.0,-1,-1,-1,-1,-1,-1,50.0,84.0,226.0,305.0,202.0,154.0,243.0,219.0,203.0,186.0,175.0,167.0,175.0,169.0,164.0,159.0,157.0,161.0,165.0,162.0,158.0,163.0,163.0,163.0,163.0,163.0,163.0,163.0,163.0,0.0,0.0,141.0,144.0,143.0,141.0,139.0,137.0,134.0,131.0,129.0,127.0,124.0,122.0,119.0,117.0,114.0,117.0,116.0,113.0,111.0,109.0,107.0,105.0,103.0,102.0,101.0,99.0,98.0,92.0,92.0,90.0,89.0,89.0,89.0,88.0,87.0,86.0,85.0,78.0
video_recv_googPlisSent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
video_send_bitsSentPerSecond,0.0,0.0,0.0,364597.853014038,168222.47972190034,108345.57235421166,120320.0,129120.0,196528.0,113664.0,114944.0,108856.0,118256.0,161168.0,119632.0,131304.0,97536.0,114698.6986986987,146952.0,60643.356643356645,77072.0,40600.0,49504.0,71200.0,52352.0,17568.0,31232.0,31200.7992007992,35171.17117117117,39040.0,40869.39182452642,46988.96690070211,56584.0,50930.93093093093,69114.88511488511,75635.63563563564,48071.92807192807,53912.0,60280.0,62432.0,66360.0,79240.0,81352.0,75440.0,90128.0,95632.0,102904.0,103744.0,121864.0,140960.0,93864.0,102568.0,93536.0,95024.97502497502,107227.22722722722,108947.05294705294,115707.70770770771,119456.0,133600.0,159280.0,149455.63310069792,184456.45645645645,197082.9170829171,183232.76723276722,221811.623246493,146256.0,123660.33966033965,125745.23570712136,127487.68472906404,146014.09869083585,141483.41708542712,0.0,0.0,0.0,0.0,0.0,0.0,285480.0,249033.03303303305,231224.77522477522,194152.0,278880.0,199936.0,198312.0,193232.0,200448.0,294409.5904095904,195336.0,214728.0,213557.55755755756,220147.85214785216,155296.0,126736.0,148179.82017982018,143398.79759519038,164952.0,164976.0,145184.0,123792.0,141120.0,156520.0,104632.0,101088.0,100792.0,110424.0,113536.0,125080.0,130192.0,138752.0,117024.0,124600.0,87056.0,79152.0,85480.0,96928.0,104912.0,115312.0,119608.0,126016.0,143168.0,150872.0,164128.0,158368.0,183384.0,136816.0,145760.0,131392.0,130744.0,138592.0,153952.0,163600.0,175528.0,173304.0,180024.0,129232.0,145400.0,130736.0,130824.0,140840.0,154552.0,167568.0,177405.1896207585,181346.69338677355,190224.0,213128.0,252840.0
